2022-11-22 07:13,2022-11-22 07:43,medium
2022-11-13 17:13,2022-11-13 17:43,medium
2022-11-29 10:17,2022-11-29 11:17,class 1 truck
2022-10-01 12:10,2022-10-01 12:40,medium
2022-10-12 07:49,2022-10-12 08:19,full-size
2022-11-23 12:06,2022-11-23 12:36,compact
2022-10-27 09:21,2022-10-27 10:21,class 1 truck
2022-10-17 07:52,2022-10-17 08:22,full-size
2022-10-08 17:28,2022-10-08 17:58,medium
2022-10-03 09:18,2022-10-03 10:18,class 1 truck
2022-10-13 07:25,2022-10-13 08:25,class 1 truck
2022-10-09 18:30,2022-10-09 19:00,full-size
2022-11-23 08:56,2022-11-23 09:56,class 1 truck
2022-11-18 07:56,2022-11-18 08:26,full-size
2022-10-07 07:32,2022-10-07 08:02,full-size
2022-11-07 07:59,2022-11-07 08:29,compact
2022-11-23 17:38,2022-11-23 18:38,class 1 truck
2022-11-03 07:21,2022-11-03 07:51,compact
2022-11-24 18:30,2022-11-24 19:30,class 1 truck
2022-11-20 12:45,2022-11-20 13:15,full-size
2022-11-23 18:20,2022-11-23 19:20,class 1 truck
2022-10-01 15:35,2022-10-01 16:05,medium
2022-11-22 07:28,2022-11-22 07:58,compact
2022-10-16 14:48,2022-10-16 15:18,medium
2022-11-04 09:49,2022-11-04 10:19,compact
2022-10-05 18:30,2022-10-05 19:00,medium
2022-10-09 16:08,2022-10-09 16:38,compact
2022-10-28 14:29,2022-10-28 14:59,full-size
2022-11-02 08:54,2022-11-02 09:54,class 1 truck
2022-10-05 18:17,2022-10-05 18:47,full-size
2022-11-08 16:32,2022-11-08 17:32,class 1 truck
2022-10-23 07:50,2022-10-23 08:20,full-size
2022-10-14 18:30,2022-10-14 19:00,full-size
2022-11-18 16:56,2022-11-18 17:26,full-size
2022-11-09 11:26,2022-11-09 12:26,class 1 truck
2022-10-22 07:09,2022-10-22 07:39,medium
2022-11-24 07:48,2022-11-24 08:18,full-size
2022-10-31 09:07,2022-10-31 10:07,class 1 truck
2022-11-21 15:54,2022-11-21 16:24,medium
2022-11-30 11:42,2022-11-30 13:42,class 2 truck
2022-10-21 17:47,2022-10-21 19:47,class 2 truck
2022-10-31 07:15,2022-10-31 07:45,compact
2022-11-24 07:49,2022-11-24 08:19,full-size
2022-11-16 18:14,2022-11-16 18:44,compact
2022-10-29 08:53,2022-10-29 09:53,class 1 truck
2022-10-29 08:00,2022-10-29 08:30,medium
2022-10-08 07:59,2022-10-08 09:59,class 2 truck
2022-11-11 08:29,2022-11-11 08:59,compact
2022-11-07 13:23,2022-11-07 13:53,compact
2022-10-03 09:49,2022-10-03 10:19,medium
2022-11-11 07:00,2022-11-11 07:30,medium
2022-10-20 18:17,2022-10-20 19:17,class 1 truck
2022-11-07 11:55,2022-11-07 12:25,medium
2022-11-01 18:24,2022-11-01 19:24,class 1 truck
2022-10-12 13:31,2022-10-12 14:31,class 1 truck
2022-10-27 13:07,2022-10-27 13:37,medium
2022-10-09 07:59,2022-10-09 08:29,medium
2022-11-11 18:30,2022-11-11 19:00,medium
2022-10-28 07:04,2022-10-28 07:34,full-size
2022-10-02 07:00,2022-10-02 07:30,full-size
2022-11-15 07:04,2022-11-15 07:34,compact
2022-11-24 13:48,2022-11-24 14:48,class 1 truck
2022-10-20 18:15,2022-10-20 19:15,class 1 truck
2022-10-13 08:16,2022-10-13 09:16,class 1 truck
2022-11-03 16:45,2022-11-03 17:15,medium
2022-10-28 18:25,2022-10-28 18:55,medium
2022-11-21 11:41,2022-11-21 12:11,medium
2022-10-13 09:02,2022-10-13 10:02,class 1 truck
2022-10-17 12:47,2022-10-17 13:47,class 1 truck
2022-11-25 12:25,2022-11-25 12:55,compact
2022-10-01 18:22,2022-10-01 18:52,full-size
2022-11-19 07:07,2022-11-19 07:37,compact
2022-11-14 10:13,2022-11-14 12:13,class 2 truck
2022-10-07 17:44,2022-10-07 18:14,compact
2022-10-09 16:34,2022-10-09 17:04,full-size
2022-11-30 13:33,2022-11-30 14:03,medium
2022-10-10 18:30,2022-10-10 19:00,medium
2022-11-04 07:22,2022-11-04 08:22,class 1 truck
2022-11-19 18:28,2022-11-19 19:28,class 1 truck
2022-11-20 12:29,2022-11-20 14:29,class 2 truck
2022-11-20 07:24,2022-11-20 08:24,class 1 truck
2022-11-02 16:27,2022-11-02 18:27,class 2 truck
2022-11-11 18:17,2022-11-11 18:47,compact
2022-10-16 07:18,2022-10-16 08:18,class 1 truck
2022-10-15 17:02,2022-10-15 17:32,compact
2022-10-11 18:08,2022-10-11 19:08,class 1 truck
2022-10-26 16:57,2022-10-26 17:27,compact
2022-10-07 16:43,2022-10-07 18:43,class 2 truck
2022-11-24 07:16,2022-11-24 07:46,medium
2022-11-19 18:21,2022-11-19 19:21,class 1 truck
2022-11-15 07:57,2022-11-15 08:27,compact
2022-11-17 18:05,2022-11-17 18:35,compact
2022-10-30 18:13,2022-10-30 18:43,full-size
2022-10-30 11:42,2022-10-30 12:12,medium
2022-11-16 07:34,2022-11-16 08:04,compact
2022-11-03 12:47,2022-11-03 14:47,class 2 truck
2022-10-24 12:36,2022-10-24 13:06,medium
2022-11-23 18:06,2022-11-23 18:36,full-size
2022-10-06 11:31,2022-10-06 13:31,class 2 truck
2022-11-09 07:21,2022-11-09 09:21,class 2 truck
2022-11-18 07:00,2022-11-18 07:30,compact
2022-10-14 07:21,2022-10-14 07:51,full-size
2022-10-01 10:42,2022-10-01 11:12,medium
2022-11-11 08:46,2022-11-11 09:16,compact
2022-10-27 13:56,2022-10-27 14:56,class 1 truck
2022-11-16 07:45,2022-11-16 09:45,class 2 truck
2022-10-20 16:23,2022-10-20 16:53,medium
2022-11-25 07:27,2022-11-25 07:57,full-size
2022-11-24 07:13,2022-11-24 07:43,medium
2022-10-22 07:04,2022-10-22 07:34,full-size
2022-11-12 12:47,2022-11-12 13:17,full-size
2022-11-23 12:24,2022-11-23 14:24,class 2 truck
2022-10-26 07:00,2022-10-26 08:00,class 1 truck
2022-11-09 07:38,2022-11-09 08:08,compact
2022-10-28 07:18,2022-10-28 09:18,class 2 truck
2022-11-07 18:30,2022-11-07 19:00,full-size
2022-10-06 07:20,2022-10-06 07:50,medium
2022-11-19 18:29,2022-11-19 18:59,medium
2022-10-25 17:36,2022-10-25 18:06,full-size
2022-10-18 07:24,2022-10-18 07:54,compact
2022-10-04 18:30,2022-10-04 19:30,class 1 truck
2022-10-21 18:00,2022-10-21 18:30,medium
2022-10-06 18:26,2022-10-06 18:56,compact
2022-10-06 16:41,2022-10-06 17:41,class 1 truck
2022-10-21 18:30,2022-10-21 19:00,medium
2022-10-01 18:30,2022-10-01 19:00,compact
2022-10-03 08:02,2022-10-03 08:32,full-size
2022-11-18 18:10,2022-11-18 19:10,class 1 truck
2022-10-10 18:17,2022-10-10 18:47,full-size
2022-10-31 08:26,2022-10-31 08:56,full-size
2022-10-17 11:05,2022-10-17 13:05,class 2 truck
2022-11-16 08:20,2022-11-16 08:50,full-size
2022-11-07 07:19,2022-11-07 07:49,compact
2022-10-25 18:30,2022-10-25 19:00,medium
2022-10-24 18:18,2022-10-24 19:18,class 1 truck
2022-10-28 07:11,2022-10-28 07:41,compact
2022-11-01 07:05,2022-11-01 07:35,medium
2022-10-15 07:11,2022-10-15 07:41,compact
2022-10-04 07:26,2022-10-04 09:26,class 2 truck
2022-11-07 18:23,2022-11-07 19:23,class 1 truck
2022-11-23 07:32,2022-11-23 08:32,class 1 truck
2022-10-10 10:51,2022-10-10 11:21,compact
2022-11-16 10:27,2022-11-16 11:27,class 1 truck
2022-11-27 07:57,2022-11-27 08:57,class 1 truck
2022-10-25 17:06,2022-10-25 18:06,class 1 truck
2022-11-05 07:29,2022-11-05 08:29,class 1 truck
2022-10-20 13:22,2022-10-20 13:52,medium
2022-10-05 18:30,2022-10-05 19:00,compact
2022-11-20 07:29,2022-11-20 07:59,compact
2022-10-23 10:10,2022-10-23 10:40,medium
2022-10-31 18:29,2022-10-31 18:59,compact
2022-10-08 12:12,2022-10-08 13:12,class 1 truck
2022-10-14 17:55,2022-10-14 18:25,full-size
2022-10-10 18:15,2022-10-10 18:45,compact
2022-10-03 07:59,2022-10-03 08:59,class 1 truck
2022-10-23 09:03,2022-10-23 09:33,full-size
2022-10-08 11:36,2022-10-08 12:06,compact
2022-11-21 18:30,2022-11-21 19:30,class 1 truck
2022-10-30 07:22,2022-10-30 08:22,class 1 truck
2022-11-18 10:51,2022-11-18 11:21,medium
2022-10-07 07:31,2022-10-07 08:01,full-size
2022-10-05 12:55,2022-10-05 13:25,compact
2022-11-29 11:40,2022-11-29 12:10,full-size
2022-10-18 18:19,2022-10-18 18:49,compact
2022-10-19 07:21,2022-10-19 07:51,medium
2022-11-03 13:22,2022-11-03 13:52,compact
2022-11-01 15:15,2022-11-01 15:45,medium
2022-10-12 14:53,2022-10-12 15:53,class 1 truck
2022-10-10 07:26,2022-10-10 07:56,compact
2022-11-28 18:30,2022-11-28 19:00,compact
2022-11-15 16:07,2022-11-15 16:37,compact
2022-11-25 14:04,2022-11-25 16:04,class 2 truck
2022-11-12 18:30,2022-11-12 19:30,class 1 truck
2022-10-30 11:43,2022-10-30 13:43,class 2 truck
2022-10-26 07:25,2022-10-26 07:55,full-size
2022-11-13 18:30,2022-11-13 19:00,medium
2022-10-06 10:54,2022-10-06 11:54,class 1 truck
2022-11-06 07:42,2022-11-06 08:12,full-size
2022-10-23 09:33,2022-10-23 10:03,medium
2022-10-17 08:59,2022-10-17 09:29,compact
2022-10-17 18:11,2022-10-17 18:41,medium
2022-10-04 18:30,2022-10-04 19:30,class 1 truck
2022-11-20 14:47,2022-11-20 15:17,medium
2022-10-25 16:50,2022-10-25 17:20,medium
2022-10-29 09:40,2022-10-29 10:10,full-size
2022-11-07 07:36,2022-11-07 08:06,compact
2022-11-03 18:23,2022-11-03 19:23,class 1 truck
2022-11-09 18:30,2022-11-09 19:00,compact
2022-11-10 12:56,2022-11-10 13:26,compact
2022-11-16 14:02,2022-11-16 16:02,class 2 truck
2022-10-18 15:10,2022-10-18 16:10,class 1 truck
2022-11-12 07:20,2022-11-12 09:20,class 2 truck
2022-10-29 12:16,2022-10-29 12:46,full-size
2022-11-22 16:43,2022-11-22 18:43,class 2 truck
2022-10-26 18:26,2022-10-26 19:26,class 1 truck
2022-10-08 18:30,2022-10-08 19:00,full-size
2022-11-27 16:23,2022-11-27 18:23,class 2 truck
2022-11-04 14:57,2022-11-04 16:57,class 2 truck
2022-11-11 18:27,2022-11-11 18:57,compact
2022-11-10 07:42,2022-11-10 08:42,class 1 truck
2022-11-30 13:37,2022-11-30 14:07,medium
2022-10-19 18:30,2022-10-19 19:00,full-size
2022-11-14 18:30,2022-11-14 19:00,full-size
2022-10-26 18:30,2022-10-26 19:30,class 1 truck
2022-10-02 07:11,2022-10-02 07:41,compact
2022-10-01 07:59,2022-10-01 09:59,class 2 truck
2022-10-20 07:51,2022-10-20 08:21,compact
2022-10-29 18:30,2022-10-29 19:30,class 1 truck
2022-10-19 07:12,2022-10-19 07:42,medium
2022-10-11 16:08,2022-10-11 17:08,class 1 truck
2022-10-13 11:34,2022-10-13 12:04,compact
2022-10-16 18:30,2022-10-16 19:30,class 1 truck
2022-10-01 14:01,2022-10-01 15:01,class 1 truck
2022-11-13 16:29,2022-11-13 17:29,class 1 truck
2022-11-04 14:56,2022-11-04 15:26,full-size
2022-10-08 18:25,2022-10-08 19:25,class 1 truck
2022-11-22 07:48,2022-11-22 08:18,medium
2022-10-25 17:22,2022-10-25 17:52,full-size
2022-11-27 12:19,2022-11-27 13:19,class 1 truck
2022-11-27 12:31,2022-11-27 14:31,class 2 truck
2022-10-28 07:42,2022-10-28 08:12,full-size
2022-10-20 11:12,2022-10-20 12:12,class 1 truck
2022-10-27 15:45,2022-10-27 16:15,compact
2022-10-04 18:30,2022-10-04 19:00,full-size
2022-11-10 18:30,2022-11-10 19:30,class 1 truck
2022-10-03 07:22,2022-10-03 07:52,compact
2022-10-19 18:30,2022-10-19 19:00,compact
2022-10-24 17:36,2022-10-24 18:06,compact
2022-11-13 08:08,2022-11-13 09:08,class 1 truck
2022-11-22 09:35,2022-11-22 10:35,class 1 truck
2022-11-08 09:45,2022-11-08 10:15,compact
2022-10-22 07:44,2022-10-22 08:14,medium
2022-10-14 12:23,2022-10-14 14:23,class 2 truck
2022-11-29 17:09,2022-11-29 17:39,compact
2022-11-09 07:22,2022-11-09 07:52,compact
2022-11-19 18:11,2022-11-19 18:41,medium
2022-10-09 10:30,2022-10-09 11:00,full-size
2022-10-11 07:54,2022-10-11 08:24,full-size
2022-10-30 11:50,2022-10-30 13:50,class 2 truck
2022-10-24 18:23,2022-10-24 18:53,full-size
2022-11-23 07:18,2022-11-23 07:48,medium
2022-11-09 18:30,2022-11-09 19:00,medium
2022-11-08 07:31,2022-11-08 08:01,medium
2022-10-26 11:35,2022-10-26 12:05,medium
2022-11-26 07:07,2022-11-26 07:37,medium
2022-10-28 09:20,2022-10-28 09:50,compact
2022-10-25 07:37,2022-10-25 09:37,class 2 truck
2022-10-29 18:30,2022-10-29 19:00,medium
2022-10-23 14:58,2022-10-23 15:28,full-size
2022-10-05 15:01,2022-10-05 16:01,class 1 truck
2022-10-24 18:01,2022-10-24 18:31,medium
2022-10-08 07:50,2022-10-08 08:20,medium
2022-11-12 10:02,2022-11-12 10:32,full-size
2022-10-19 13:58,2022-10-19 14:28,medium
2022-10-06 07:35,2022-10-06 08:05,medium
2022-10-14 09:37,2022-10-14 10:07,full-size
2022-10-24 07:45,2022-10-24 08:45,class 1 truck
2022-11-05 08:21,2022-11-05 10:21,class 2 truck
2022-11-15 07:46,2022-11-15 08:16,medium
2022-10-29 10:03,2022-10-29 10:33,medium
2022-10-24 07:15,2022-10-24 07:45,compact
2022-11-29 17:19,2022-11-29 17:49,compact
2022-10-05 15:16,2022-10-05 15:46,medium
2022-11-07 11:18,2022-11-07 11:48,full-size
2022-11-04 07:52,2022-11-04 08:22,medium
2022-10-17 09:17,2022-10-17 09:47,compact
2022-10-09 07:26,2022-10-09 07:56,full-size
2022-11-26 11:19,2022-11-26 12:19,class 1 truck
2022-11-10 13:28,2022-11-10 13:58,full-size
2022-11-27 12:55,2022-11-27 13:25,compact
2022-11-13 18:30,2022-11-13 19:00,compact
2022-11-30 13:44,2022-11-30 14:44,class 1 truck
2022-10-10 18:30,2022-10-10 19:30,class 1 truck
2022-11-20 18:20,2022-11-20 18:50,full-size
2022-11-02 07:58,2022-11-02 08:28,full-size
2022-11-12 07:30,2022-11-12 08:00,full-size
2022-11-18 10:49,2022-11-18 11:19,full-size
2022-11-05 07:16,2022-11-05 07:46,medium
2022-10-27 07:58,2022-10-27 08:58,class 1 truck
2022-11-13 12:06,2022-11-13 14:06,class 2 truck
2022-11-17 08:07,2022-11-17 08:37,compact
2022-10-16 07:41,2022-10-16 08:11,compact
2022-11-16 07:27,2022-11-16 07:57,compact
2022-11-06 10:25,2022-11-06 11:25,class 1 truck
2022-10-13 18:25,2022-10-13 19:25,class 1 truck
2022-10-04 12:30,2022-10-04 13:30,class 1 truck
2022-10-24 13:33,2022-10-24 15:33,class 2 truck
2022-10-29 07:59,2022-10-29 08:29,compact
2022-10-05 11:40,2022-10-05 12:10,compact
2022-10-11 09:58,2022-10-11 10:28,compact
2022-11-10 18:00,2022-11-10 18:30,compact
2022-10-08 07:00,2022-10-08 08:00,class 1 truck
2022-11-04 12:37,2022-11-04 13:07,full-size
2022-10-23 12:16,2022-10-23 14:16,class 2 truck
2022-10-27 08:37,2022-10-27 09:07,compact
2022-11-08 18:05,2022-11-08 19:05,class 1 truck
2022-11-19 16:32,2022-11-19 17:32,class 1 truck
2022-11-14 11:52,2022-11-14 13:52,class 2 truck
2022-10-04 07:58,2022-10-04 08:58,class 1 truck
2022-10-02 07:30,2022-10-02 08:00,compact
2022-10-29 18:30,2022-10-29 19:00,full-size
2022-11-05 11:18,2022-11-05 12:18,class 1 truck
2022-10-19 11:04,2022-10-19 13:04,class 2 truck
2022-10-15 07:27,2022-10-15 08:27,class 1 truck
2022-10-16 07:09,2022-10-16 07:39,full-size
2022-11-25 18:07,2022-11-25 18:37,full-size
2022-11-25 07:54,2022-11-25 08:24,compact
2022-10-03 18:30,2022-10-03 19:30,class 1 truck
2022-10-26 15:00,2022-10-26 17:00,class 2 truck
2022-10-19 07:04,2022-10-19 08:04,class 1 truck
2022-10-11 07:53,2022-10-11 08:23,full-size
2022-10-19 12:00,2022-10-19 12:30,medium
2022-10-15 07:30,2022-10-15 08:00,full-size
2022-10-23 07:22,2022-10-23 07:52,full-size
2022-11-04 09:47,2022-11-04 11:47,class 2 truck
2022-11-21 08:52,2022-11-21 09:22,full-size
2022-10-02 09:52,2022-10-02 10:22,medium
2022-11-13 10:47,2022-11-13 11:17,compact
2022-11-13 09:35,2022-11-13 10:05,compact
2022-10-16 18:05,2022-10-16 18:35,compact
2022-10-30 17:00,2022-10-30 17:30,full-size
2022-11-26 18:30,2022-11-26 19:00,compact
2022-11-08 15:34,2022-11-08 16:34,class 1 truck
2022-10-13 07:33,2022-10-13 08:03,compact
2022-11-23 07:05,2022-11-23 07:35,medium
2022-11-28 18:09,2022-11-28 18:39,compact
2022-10-05 15:31,2022-10-05 16:01,full-size
2022-11-01 11:17,2022-11-01 13:17,class 2 truck
2022-11-28 09:36,2022-11-28 10:36,class 1 truck
2022-11-14 14:44,2022-11-14 16:44,class 2 truck
2022-11-01 15:00,2022-11-01 15:30,medium
2022-11-25 10:33,2022-11-25 11:03,compact
2022-10-17 18:22,2022-10-17 19:22,class 1 truck
2022-11-23 07:17,2022-11-23 07:47,medium
2022-11-01 09:45,2022-11-01 10:15,full-size
2022-11-28 15:22,2022-11-28 15:52,full-size
2022-11-17 18:30,2022-11-17 19:30,class 1 truck
2022-11-30 18:30,2022-11-30 19:30,class 1 truck
2022-10-12 11:58,2022-10-12 12:28,medium
2022-11-05 09:03,2022-11-05 09:33,full-size
2022-10-01 07:45,2022-10-01 08:15,medium
2022-10-27 08:09,2022-10-27 08:39,full-size
2022-10-17 07:15,2022-10-17 07:45,full-size
2022-11-09 08:22,2022-11-09 09:22,class 1 truck
2022-11-13 08:48,2022-11-13 09:48,class 1 truck
2022-11-17 07:08,2022-11-17 07:38,compact
2022-11-13 18:30,2022-11-13 19:00,full-size
2022-10-16 07:49,2022-10-16 08:19,compact
2022-10-15 12:50,2022-10-15 14:50,class 2 truck
2022-11-19 12:19,2022-11-19 12:49,full-size
2022-10-24 16:26,2022-10-24 16:56,compact
2022-10-04 11:55,2022-10-04 12:55,class 1 truck
2022-11-30 07:54,2022-11-30 08:24,medium
2022-11-29 07:49,2022-11-29 09:49,class 2 truck
2022-11-04 18:30,2022-11-04 19:00,full-size
2022-11-17 16:18,2022-11-17 16:48,medium
2022-10-24 17:23,2022-10-24 17:53,compact
2022-11-06 08:46,2022-11-06 10:46,class 2 truck
2022-10-03 14:54,2022-10-03 15:24,compact
2022-10-16 09:53,2022-10-16 10:23,medium
2022-10-24 14:56,2022-10-24 15:26,compact
2022-11-20 15:27,2022-11-20 15:57,compact
2022-11-17 18:24,2022-11-17 18:54,compact
2022-10-09 07:59,2022-10-09 08:29,medium
2022-11-11 17:59,2022-11-11 19:59,class 2 truck
2022-11-27 07:16,2022-11-27 07:46,compact
2022-11-24 10:44,2022-11-24 11:14,medium
2022-11-17 15:40,2022-11-17 16:10,full-size
2022-11-06 10:28,2022-11-06 11:28,class 1 truck
2022-10-01 16:40,2022-10-01 17:10,full-size
2022-11-10 16:15,2022-11-10 16:45,full-size
2022-11-04 09:28,2022-11-04 09:58,full-size
2022-11-02 16:23,2022-11-02 16:53,medium
2022-10-18 07:47,2022-10-18 08:17,medium
2022-11-17 08:43,2022-11-17 09:13,medium
2022-10-28 14:00,2022-10-28 15:00,class 1 truck
2022-10-07 16:14,2022-10-07 18:14,class 2 truck
2022-10-13 14:18,2022-10-13 15:18,class 1 truck
2022-10-19 10:32,2022-10-19 11:02,medium
2022-10-18 08:38,2022-10-18 09:38,class 1 truck
2022-11-03 07:11,2022-11-03 07:41,medium
2022-11-18 07:09,2022-11-18 07:39,full-size
2022-11-10 07:45,2022-11-10 09:45,class 2 truck
2022-11-14 09:58,2022-11-14 11:58,class 2 truck
2022-10-05 13:59,2022-10-05 14:29,compact
2022-10-08 09:03,2022-10-08 10:03,class 1 truck
2022-11-26 07:55,2022-11-26 08:55,class 1 truck
2022-10-12 07:16,2022-10-12 07:46,full-size
2022-11-22 07:03,2022-11-22 07:33,medium
2022-11-18 11:04,2022-11-18 11:34,medium
2022-10-17 18:27,2022-10-17 18:57,compact
2022-10-11 09:24,2022-10-11 09:54,medium
2022-10-09 12:39,2022-10-09 13:09,full-size
2022-11-18 18:30,2022-11-18 19:00,full-size
2022-11-07 09:25,2022-11-07 11:25,class 2 truck
2022-11-08 18:15,2022-11-08 18:45,compact
2022-10-21 13:09,2022-10-21 14:09,class 1 truck
2022-10-18 08:38,2022-10-18 10:38,class 2 truck
2022-11-15 14:04,2022-11-15 14:34,full-size
2022-10-24 10:53,2022-10-24 12:53,class 2 truck
2022-11-09 07:44,2022-11-09 08:44,class 1 truck
2022-10-31 15:53,2022-10-31 17:53,class 2 truck
2022-11-05 12:18,2022-11-05 14:18,class 2 truck
2022-11-13 07:21,2022-11-13 09:21,class 2 truck
2022-11-03 18:30,2022-11-03 19:30,class 1 truck
2022-10-03 17:52,2022-10-03 18:22,medium
2022-10-12 07:00,2022-10-12 07:30,full-size
2022-11-23 07:41,2022-11-23 08:11,full-size
2022-11-12 15:16,2022-11-12 16:16,class 1 truck
2022-10-06 10:08,2022-10-06 11:08,class 1 truck
2022-10-13 08:50,2022-10-13 09:50,class 1 truck
2022-11-07 18:30,2022-11-07 19:00,medium
2022-10-02 17:19,2022-10-02 19:19,class 2 truck
2022-10-20 16:36,2022-10-20 17:06,medium
2022-10-24 17:04,2022-10-24 17:34,compact
2022-11-23 07:55,2022-11-23 08:25,medium
2022-11-25 07:07,2022-11-25 07:37,medium
2022-10-07 14:06,2022-10-07 14:36,medium
2022-11-20 08:56,2022-11-20 09:56,class 1 truck
2022-10-08 07:27,2022-10-08 07:57,medium
2022-11-05 12:22,2022-11-05 14:22,class 2 truck
2022-11-17 07:07,2022-11-17 07:37,medium
2022-11-18 07:03,2022-11-18 07:33,medium
2022-11-07 07:18,2022-11-07 07:48,full-size
2022-10-08 12:41,2022-10-08 13:41,class 1 truck
2022-11-14 07:02,2022-11-14 07:32,compact
2022-10-12 13:05,2022-10-12 15:05,class 2 truck
2022-10-22 17:32,2022-10-22 18:02,medium
2022-10-12 18:30,2022-10-12 19:00,full-size
2022-10-03 10:45,2022-10-03 11:15,full-size
2022-10-14 07:05,2022-10-14 07:35,full-size
2022-10-21 16:49,2022-10-21 17:49,class 1 truck
2022-10-19 13:16,2022-10-19 13:46,medium
2022-11-17 07:04,2022-11-17 08:04,class 1 truck
2022-11-26 10:34,2022-11-26 11:34,class 1 truck
2022-10-15 08:32,2022-10-15 09:02,full-size
2022-11-26 09:45,2022-11-26 10:15,full-size
2022-10-09 14:36,2022-10-09 15:36,class 1 truck
2022-10-22 17:55,2022-10-22 18:25,compact
2022-11-02 18:30,2022-11-02 19:00,compact
2022-11-07 16:47,2022-11-07 17:47,class 1 truck
2022-10-22 12:18,2022-10-22 14:18,class 2 truck
2022-11-02 16:37,2022-11-02 17:37,class 1 truck
2022-11-20 16:12,2022-11-20 18:12,class 2 truck
2022-10-16 12:31,2022-10-16 13:01,compact
2022-10-25 18:30,2022-10-25 19:30,class 1 truck
2022-10-01 18:30,2022-10-01 19:00,full-size
2022-10-17 10:56,2022-10-17 11:26,medium
2022-11-22 17:38,2022-11-22 18:08,medium
2022-11-18 10:21,2022-11-18 10:51,full-size
2022-11-29 10:59,2022-11-29 11:29,full-size
2022-11-02 11:20,2022-11-02 11:50,medium
2022-11-08 12:04,2022-11-08 13:04,class 1 truck
2022-10-25 07:57,2022-10-25 09:57,class 2 truck
2022-11-07 18:30,2022-11-07 19:00,compact
2022-10-23 18:10,2022-10-23 18:40,medium
2022-10-22 14:46,2022-10-22 15:46,class 1 truck
2022-10-04 15:21,2022-10-04 15:51,medium
2022-11-14 14:50,2022-11-14 15:20,compact
2022-11-08 07:40,2022-11-08 09:40,class 2 truck
2022-10-02 18:29,2022-10-02 19:29,class 1 truck
2022-10-31 18:30,2022-10-31 19:00,medium
2022-11-05 18:19,2022-11-05 18:49,medium
2022-10-05 09:05,2022-10-05 09:35,full-size
2022-10-21 15:37,2022-10-21 16:07,compact
2022-10-14 14:09,2022-10-14 14:39,full-size
2022-10-03 14:44,2022-10-03 16:44,class 2 truck
2022-10-19 07:52,2022-10-19 09:52,class 2 truck
2022-10-15 13:01,2022-10-15 14:01,class 1 truck
2022-10-05 16:46,2022-10-05 17:16,compact
2022-11-19 15:33,2022-11-19 16:03,medium
2022-11-04 18:30,2022-11-04 19:00,compact
2022-11-08 07:36,2022-11-08 08:36,class 1 truck
2022-11-16 12:11,2022-11-16 12:41,compact
2022-11-02 10:05,2022-11-02 10:35,medium
2022-10-02 07:51,2022-10-02 09:51,class 2 truck
2022-11-22 08:02,2022-11-22 08:32,full-size
2022-10-24 07:49,2022-10-24 08:19,full-size
2022-10-18 16:59,2022-10-18 17:59,class 1 truck
2022-11-07 16:41,2022-11-07 17:11,full-size
2022-11-02 18:16,2022-11-02 18:46,compact
2022-10-15 18:30,2022-10-15 19:00,medium
2022-11-11 09:30,2022-11-11 10:00,full-size
2022-10-30 13:31,2022-10-30 14:01,medium
2022-10-12 11:36,2022-10-12 12:06,medium
2022-11-04 07:18,2022-11-04 07:48,full-size
2022-11-09 11:36,2022-11-09 13:36,class 2 truck
2022-10-10 17:19,2022-10-10 19:19,class 2 truck
2022-11-11 16:42,2022-11-11 17:12,full-size
2022-11-10 17:47,2022-11-10 18:17,compact
2022-11-29 18:12,2022-11-29 18:42,medium
2022-10-30 18:00,2022-10-30 18:30,full-size
2022-10-10 12:36,2022-10-10 13:06,compact
2022-11-24 13:35,2022-11-24 15:35,class 2 truck
2022-11-14 07:13,2022-11-14 07:43,medium
2022-11-14 07:53,2022-11-14 08:23,full-size
2022-10-01 15:39,2022-10-01 16:39,class 1 truck
2022-10-05 08:26,2022-10-05 10:26,class 2 truck
2022-11-21 13:07,2022-11-21 13:37,medium
2022-10-04 18:30,2022-10-04 19:30,class 1 truck
2022-11-22 07:43,2022-11-22 08:13,compact
2022-11-18 10:01,2022-11-18 10:31,full-size
2022-10-26 13:08,2022-10-26 15:08,class 2 truck
2022-11-19 12:57,2022-11-19 13:57,class 1 truck
2022-11-13 15:07,2022-11-13 15:37,compact
2022-10-15 07:16,2022-10-15 07:46,compact
2022-10-13 18:30,2022-10-13 19:00,compact
2022-11-05 07:05,2022-11-05 08:05,class 1 truck
2022-11-14 18:08,2022-11-14 18:38,medium
2022-11-14 14:06,2022-11-14 16:06,class 2 truck
2022-10-14 17:02,2022-10-14 17:32,compact
2022-11-07 07:55,2022-11-07 08:25,compact
2022-10-17 13:36,2022-10-17 14:06,full-size
2022-10-18 18:30,2022-10-18 19:30,class 1 truck
2022-10-15 07:57,2022-10-15 08:27,compact
2022-10-10 09:07,2022-10-10 09:37,compact
2022-11-25 13:35,2022-11-25 14:35,class 1 truck
2022-10-03 18:12,2022-10-03 18:42,medium
2022-10-03 10:27,2022-10-03 11:27,class 1 truck
2022-11-12 07:12,2022-11-12 08:12,class 1 truck
2022-11-28 17:59,2022-11-28 18:29,compact
2022-10-05 08:23,2022-10-05 08:53,full-size
2022-11-04 07:14,2022-11-04 07:44,medium
2022-11-12 07:56,2022-11-12 08:26,medium
2022-10-23 18:30,2022-10-23 19:00,full-size
